,assignee.name,components,created,creator.name,description,fixVersions,issuetype.name,issuetype.subtask,priority.name,reporter.name,resolution.description,resolution.name,resolutiondate,status.id,status.name,status.statusCategory.name,summary,updated,versions,watches.watchCount,key,storypoints,project,sprint
1552,iperumal,"[{u'id': u'12694', u'self': u'https://jira.spring.io/rest/api/2/component/12694', u'description': u'Command line interface', u'name': u'CLI'}]",2014-09-29T12:05:47.000+0000,kparikh,"Targeting xd-shell from 1.0.1 to 1.0.0 GA admin server fails

server-unknown:>admin config info
  -------------  -------------------------------------------------------------
  Result         Unable to contact XD Admin Server at 'http://localhost:9393'.
  Target         http://localhost:9393
  Timezone used  Pacific Standard Time (UTC -8:00)
  -------------  -------------------------------------------------------------
-------------------------------------------------------------------------------
An exception ocurred during targeting:
java.lang.NullPointerException
    at org.springframework.xd.rest.client.impl.SpringXDTemplate.<init>(SpringXDTemplate.java:110)
    at org.springframework.xd.rest.client.impl.SpringXDTemplate.<init>(SpringXDTemplate.java:137)
    at org.springframework.xd.shell.command.ConfigCommands.target(ConfigCommands.java:106)
    at org.springframework.xd.shell.command.ConfigCommands.afterPropertiesSet(ConfigCommands.java:191)
","[{u'archived': False, u'description': u'First 1.0 maintenance release', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'name': u'1.0.1'}]",Bug,False,Major,kparikh,,Complete,2014-09-30T15:16:59.000+0000,10001,Done,In Progress,xd-shell from 1.0.1 doesn't work with 1.0.0 GA admin,2014-10-01T11:18:12.000+0000,"[{u'archived': False, u'description': u'First 1.0 maintenance release', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'name': u'1.0.1'}]",2,XD-2190,1.0,xd,Sprint 35
1553,,[],2014-09-29T11:13:45.000+0000,iperumal,"If the security is enabled for the container, then admin server won't be able to fetch the message rates for the deployed modules in that container.

The REST endpoint 'cluster/containers' needs to be fixed.",[],Story,False,Minor,iperumal,,,,10000,To Do,To Do,Fix 'cluster/containers' REST endpoint if security is enabled,2015-01-05T10:38:44.000+0000,[],2,XD-2189,3.0,xd,
1554,grenfro,"[{u'id': u'12787', u'self': u'https://jira.spring.io/rest/api/2/component/12787', u'description': u'Testing of a fully deployed cluster across all transports and using all modules', u'name': u'Acceptance Testing'}]",2014-09-26T17:27:01.000+0000,grenfro,"Need to add a retry to the mkdir command, in the case that it fails.",[],Bug,False,Minor,grenfro,,,,10000,To Do,To Do,FilePollHdfs sporadically fails ,2014-09-26T17:27:02.000+0000,"[{u'archived': False, u'name': u'1.0.1', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'description': u'First 1.0 maintenance release'}]",1,XD-2188,3.0,xd,
1555,grenfro,"[{u'id': u'12787', u'self': u'https://jira.spring.io/rest/api/2/component/12787', u'description': u'Testing of a fully deployed cluster across all transports and using all modules', u'name': u'Acceptance Testing'}]",2014-09-26T17:21:22.000+0000,grenfro,"The hdfs sink needs to have a unique stream name.  Because the twitterSearch test uses the ""defaultName"" and it may broadcast more than one message to the sink for the search.  So when the stream is destroyed the message is abandoned until hdfsTest starts up using the same 
""defaultName"" and the message is delivered to hdfs sink and thus the twitter data is written to the file.  ",[],Bug,False,Minor,grenfro,,,,10000,To Do,To Do,testHdfsSink  sporadically fails because twitter data is written to file.,2014-09-26T17:28:00.000+0000,"[{u'archived': False, u'name': u'1.0.1', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'description': u'First 1.0 maintenance release'}]",1,XD-2187,3.0,xd,
1556,,[],2014-09-26T09:47:52.000+0000,iperumal,"Once the container's management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",[],Story,False,Minor,iperumal,The problem is a duplicate of an existing issue.,Duplicate,2015-03-07T09:40:22.000+0000,10001,Done,In Progress,Fix 'cluster/containers' REST endpoint with security enabled,2015-03-07T09:40:22.000+0000,[],0,XD-2186,3.0,xd,
1557,,[],2014-09-26T09:47:32.000+0000,iperumal,"Once the container's management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",[],Story,False,Minor,iperumal,The problem is a duplicate of an existing issue.,Duplicate,2015-03-07T09:39:44.000+0000,10001,Done,In Progress,Fix 'cluster/containers' REST endpoint with security enabled,2015-03-07T09:39:44.000+0000,[],0,XD-2185,3.0,xd,
1558,,[],2014-09-26T09:45:04.000+0000,iperumal,"Once the container's management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",[],Story,False,Minor,iperumal,The problem is a duplicate of an existing issue.,Duplicate,2015-03-07T09:39:54.000+0000,10001,Done,In Progress,Fix 'cluster/containers' REST endpoint with security enabled,2015-03-07T09:39:54.000+0000,[],0,XD-2184,3.0,xd,
1559,,[],2014-09-26T09:44:33.000+0000,iperumal,"Once the container's management server is secured, the admin server needs to know which REST template to use to get the message rates from the deployed modules inside the containers.",[],Story,False,Minor,iperumal,,,,10000,To Do,To Do,Fix 'cluster/containers' REST endpoint with security enabled,2014-09-26T09:44:33.000+0000,[],0,XD-2183,3.0,xd,
1560,mbogoevici,"[{u'id': u'12710', u'self': u'https://jira.spring.io/rest/api/2/component/12710', u'description': u'Documentation on the wiki', u'name': u'Documentation'}]",2014-09-25T21:18:18.000+0000,mbogoevici,"As a user, I want to know how to enable and configure LDAP as an authentication provider for the administration server, so that I can set up my security configuration accordingly.","[{u'archived': False, u'description': u'1.1.0 GA Release', u'self': u'https://jira.spring.io/rest/api/2/version/14353', u'releaseDate': u'2015-02-10', u'released': True, u'id': u'14353', u'name': u'1.1 GA'}]",Technical task,True,Minor,mbogoevici,,Complete,2014-10-30T13:16:32.000+0000,10001,Done,In Progress,Document how to enable LDAP security for admin endpoints,2015-05-08T10:06:50.000+0000,[],1,XD-2182,1.0,xd,Sprint 37
1561,mbogoevici,"[{u'id': u'12710', u'self': u'https://jira.spring.io/rest/api/2/component/12710', u'description': u'Documentation on the wiki', u'name': u'Documentation'}]",2014-09-25T21:07:29.000+0000,mbogoevici,"As a user, I want to know my configuration options are for enabling SSL/HTTPS and Basic authentication for administration endpoints, so that I can secure my application.","[{u'archived': False, u'description': u'First 1.0 maintenance release', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'name': u'1.0.1'}]",Story,False,Major,mbogoevici,,Complete,2014-09-30T12:06:20.000+0000,10001,Done,In Progress,Document how to enable SSL and Basic authentication ,2014-10-01T11:18:12.000+0000,[],1,XD-2181,1.0,xd,Sprint 35
1562,thomas.risberg,[],2014-09-25T20:29:16.000+0000,sabby,"As a user, I'd like to override the default ""commit-interval"" so that I can configure commit interval depending on data volume.

*Note:*
This would apply for all OOTB jobs that has partition support. The property could be part of _servers.yml_ file.","[{u'archived': False, u'name': u'1.1 GA', u'self': u'https://jira.spring.io/rest/api/2/version/14353', u'releaseDate': u'2015-02-10', u'released': True, u'id': u'14353', u'description': u'1.1.0 GA Release'}]",Story,False,Minor,sabby,,Complete,2014-10-10T13:34:03.000+0000,10001,Done,In Progress,"Expose property to change ""commit-interval""",2015-05-08T10:06:55.000+0000,[],2,XD-2180,3.0,xd,Sprint 36
1563,,[],2014-09-25T20:18:46.000+0000,sabby,"As a user, I'd like to have the option of _HDFS_ source module so that I can ingest data directly from HDFS file system.",[],Story,False,Minor,sabby,,,,10000,To Do,To Do,Add HDFS source,2015-09-01T23:26:35.000+0000,[],3,XD-2179,3.0,xd,
1564,thomas.risberg,[],2014-09-25T20:16:01.000+0000,sabby,"As a user, I'd like to have the option to supply data partitioning strategy so that I can parallelize ingest of data from RDBMS to HDFS.","[{u'archived': False, u'name': u'1.1 GA', u'self': u'https://jira.spring.io/rest/api/2/version/14353', u'releaseDate': u'2015-02-10', u'released': True, u'id': u'14353', u'description': u'1.1.0 GA Release'}]",Story,False,Critical,sabby,,Complete,2014-10-10T13:33:04.000+0000,10001,Done,In Progress,Add remote partitioning on 'jdbchdfs' job,2015-05-08T10:06:51.000+0000,[],2,XD-2178,8.0,xd,Sprint 36
1565,thomas.risberg,"[{u'id': u'12694', u'self': u'https://jira.spring.io/rest/api/2/component/12694', u'description': u'Command line interface', u'name': u'CLI'}, {u'id': u'12692', u'self': u'https://jira.spring.io/rest/api/2/component/12692', u'description': u'Core Hadoop Integration tasks', u'name': u'Hadoop'}, {u'id': u'12693', u'self': u'https://jira.spring.io/rest/api/2/component/12693', u'description': u'Creating out of the box server style distribution artifacts', u'name': u'Packaging'}, {u'id': u'12695', u'self': u'https://jira.spring.io/rest/api/2/component/12695', u'description': u'DIRT Runtime', u'name': u'Runtime'}]",2014-09-25T09:47:22.000+0000,thomas.risberg,"*XD 1.0.2 Release + PHD 2.1 Upgrade - Action Items:*

* Update to SHDP 2.0.3
* Add Hadoop 2.5 (hadoop25)
* Change PHD 2.x from phd20 to phd21
* Test PHD 2.0 with phd21 
* Document that both PHD 2.1 and PHD 2.0 is supported with phd21

","[{u'archived': False, u'name': u'1.0.2', u'self': u'https://jira.spring.io/rest/api/2/version/14808', u'releaseDate': u'2014-11-18', u'released': True, u'id': u'14808', u'description': u'Second 1.0 maintenance release'}]",Story,False,Minor,thomas.risberg,,Complete,2014-11-14T13:47:35.000+0000,10001,Done,In Progress,Add support for Pivotal HD 2.1 (XD 1.0.2 Release),2014-11-14T13:47:36.000+0000,"[{u'archived': False, u'description': u'GA Release', u'self': u'https://jira.spring.io/rest/api/2/version/14343', u'releaseDate': u'2014-07-28', u'released': True, u'id': u'14343', u'name': u'1.0 GA'}]",1,XD-2177,3.0,xd,Sprint 38
1566,,"[{u'id': u'12695', u'self': u'https://jira.spring.io/rest/api/2/component/12695', u'description': u'DIRT Runtime', u'name': u'Runtime'}]",2014-09-24T11:41:27.000+0000,grenfro,"When simulating a slow network by deploying a Zookeeper with 3 nodes.
* Zookeeper 1 (follower)was located at US-East-1
* Zookeeper 2 (follower) was in Sydney 
* Zookeeper 3 (Leader) was in Sydney
XD Admin and containers were running in US-East-1 Zone

In this case we simulated a loss of quorum by killing the zookeeper 2 (follower in Sydney).  All modules were undeployed.  When I restarted the zookeeper 2 all containers and admin recognized the ensemble was up and tried to redeploy the modules, but the stream was left in a ""Failed"" state.

Steps to reproduce: 
* Deploy Stream ""http|file""
* Start Data Flow to stream from JMeter
* Terminate ZK Follower in AU
* Restart ZK Follower in AU

The workaround is to undeploy and deploy the stream.",[],Bug,False,Minor,grenfro,,,,10000,To Do,To Do,Module (re) deployment failed after ZK Cluster Ensemble lost quorum,2014-09-24T11:41:27.000+0000,"[{u'archived': False, u'description': u'First 1.0 maintenance release', u'self': u'https://jira.spring.io/rest/api/2/version/14685', u'releaseDate': u'2014-10-02', u'released': True, u'id': u'14685', u'name': u'1.0.1'}]",1,XD-2176,3.0,xd,
1567,,"[{u'self': u'https://jira.spring.io/rest/api/2/component/12788', u'id': u'12788', u'name': u'Performance Testing'}]",2014-09-23T17:35:46.000+0000,kparikh,"One of the goal for a micro benchmark is to compare throughput difference  between two types of streams:
1. source | sink
2. source | processor | sink

For this test I used reactor-tcp source, throughput-sampler as sink and created a NoOp processor. Tests were performed on a single node container with direct binding turned on for all streams.

1. Throughput for ""source|sink""

{noformat}
stream create reactortcp --definition ""reactor-ip --transport=tcp --port=4000 | throughput-sampler""
stream deploy reactortcp --properties module.*.count=0
{noformat}

On my system I get following numbers:
Throughput sampled for 5000000 items: 345423/s in 14475ms elapsed time

2. Throughput for ""source|processor|sink""

Code for NoOpProcessor is available here:
https://github.com/parikhkc/xd-noop-processor

{noformat}
stream create reactornoop --definition ""reactor-ip --transport=tcp --port=5000 | noopprocessor | throughput-sampler""
stream deploy reactornoop --properties module.*.count=0
{noformat}

On the same system the throughput reduces to less then 70K/sec.
Throughput sampled for 5000000 items: 67250/s in 74349ms elapsed time

Yourkit shows 50% of CPU time on following thread:

{noformat}
* ringBuffer-17 [RUNNABLE] [DAEMON]
java.lang.reflect.Method.getParameterAnnotations() Method.java:770
org.springframework.xd.integration.reactor.net.NetServerInboundChannelAdapter$1.accept(Object) NetServerInboundChannelAdapter.java:53
reactor.net.AbstractNetChannel$3.accept(Event) AbstractNetChannel.java:131
reactor.net.AbstractNetChannel$3.accept(Object) AbstractNetChannel.java:128
reactor.event.routing.ArgumentConvertingConsumerInvoker.invoke(Consumer, Class, Object) ArgumentConvertingConsumerInvoker.java:73
reactor.event.routing.ConsumerFilteringEventRouter.route(Object, Event, List, Consumer, Consumer) ConsumerFilteringEventRouter.java:78
reactor.event.dispatch.AbstractLifecycleDispatcher.route(AbstractLifecycleDispatcher$Task) AbstractLifecycleDispatcher.java:64
reactor.event.dispatch.AbstractSingleThreadDispatcher$SingleThreadTask.run() AbstractSingleThreadDispatcher.java:50
reactor.event.dispatch.RingBufferDispatcher$3.onEvent(RingBufferDispatcher$RingBufferTask, long, boolean) RingBufferDispatcher.java:115
reactor.event.dispatch.RingBufferDispatcher$3.onEvent(Object, long, boolean) RingBufferDispatcher.java:112
com.lmax.disruptor.BatchEventProcessor.run() BatchEventProcessor.java:128
java.lang.Thread.run() Thread.java:745

{noformat}
",[],Bug,False,Major,kparikh,,,,10000,To Do,To Do,Throughput in a stream with any processor,2014-12-05T19:40:34.000+0000,"[{u'archived': False, u'description': u'GA Release', u'self': u'https://jira.spring.io/rest/api/2/version/14343', u'releaseDate': u'2014-07-28', u'released': True, u'id': u'14343', u'name': u'1.0 GA'}]",1,XD-2175,1.0,xd,
